PP_ID,PAYER_ID,PLAN_NAME,"PLAN_TYPECommercial,Medicare,Medicaid ","PLAN_SUB_TYPEHMO,PPO,etc ","PLAN_CATEGORYIndividual,Group,Small Group, Large Group, Employee Based, etc ",STATE_NAME,Mailing_Address1- ,Mailing_Address2,Mailing_City ,Mailing_State ,Mailing_Zip ,MAIN_FAX ,Main_Phone,Prior Authorization_FAX ,CLAIMS_PHONE ,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Value 4-Tier,Commercial,EPO,Employer Group,Indiana,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Performance 3-Tier,Commercial,EPO,Employer Group,Indiana,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Performance 4-Tier,Commercial,EPO,Employer Group,Indiana,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Advantage 3-Tier,Commercial,EPO,Employer Group,Indiana,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Advantage 4-Tier ,Commercial,EPO,Employer Group,Indiana,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Standard) 3-Tier,Commercial,EPO,Employer Group,Indiana,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Standard) 4-Tier,Commercial,EPO,Employer Group,Indiana,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Performance) 3-Tier ,Commercial,EPO,Employer Group,Indiana,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Performance) 4-Tier,Commercial,EPO,Employer Group,Indiana,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Total Savings 3-Tier,Commercial,EPO,Employer Group,Indiana,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Individual and Family Plan -  Cigna Plus 5 Tier ,Individual and Family Plan,PPO,Individual,Mississippi,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Individual and Family Plan -  Cigna Plus 4 Tier ,Individual and Family Plan,PPO,Individual,Mississippi,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Standard 3-Tier,Commercial,EPO,Employer Group,Mississippi,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Standard 4-Tier,Commercial,EPO,Employer Group,Mississippi,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Value 3-Tier,Commercial,EPO,Employer Group,Mississippi,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Value 4-Tier,Commercial,EPO,Employer Group,Mississippi,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Performance 3-Tier,Commercial,EPO,Employer Group,Mississippi,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Performance 4-Tier,Commercial,EPO,Employer Group,Mississippi,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Advantage 3-Tier,Commercial,EPO,Employer Group,Mississippi,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Advantage 4-Tier ,Commercial,EPO,Employer Group,Mississippi,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-312-648-2464,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Standard) 3-Tier,Commercial,EPO,Employer Group,Mississippi,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279, 1-800-668-3813,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Standard) 4-Tier,Commercial,EPO,Employer Group,Mississippi,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279, 1-800-668-3813,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Performance) 3-Tier ,Commercial,EPO,Employer Group,Mississippi,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279, 1-800-668-3813,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Performance) 4-Tier,Commercial,EPO,Employer Group,Mississippi,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279, 1-800-668-3813,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Total Savings 3-Tier,Commercial,EPO,Employer Group,Mississippi,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279, 1-800-668-3813,
,Cigna Healthcare,Individual and Family Plan -  Cigna Plus 5 Tier ,Individual and Family Plan,PPO,Individual,North Carolina,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279, 1-800-668-3813,
,Cigna Healthcare,Individual and Family Plan -  Cigna Plus 4 Tier ,Individual and Family Plan,PPO,Individual,North Carolina,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279, 1-800-668-3813,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Standard 3-Tier,Commercial,EPO,Employer Group,North Carolina,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279, 1-800-668-3813,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Standard 4-Tier,Commercial,EPO,Employer Group,North Carolina,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279, 1-800-668-3813,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Value 3-Tier,Commercial,EPO,Employer Group,North Carolina,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279, 1-800-668-3813,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Value 4-Tier,Commercial,EPO,Employer Group,North Carolina,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279, 1-800-668-3813,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Performance 3-Tier,Commercial,EPO,Employer Group,North Carolina,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279, 1-800-668-3813,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Performance 4-Tier,Commercial,EPO,Employer Group,North Carolina,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279, 1-800-668-3813,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Advantage 3-Tier,Commercial,EPO,Employer Group,North Carolina,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-704-540-2100,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Advantage 4-Tier ,Commercial,EPO,Employer Group,North Carolina,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-704-540-2100,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Standard) 3-Tier,Commercial,EPO,Employer Group,North Carolina,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-704-540-2100,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Standard) 4-Tier,Commercial,EPO,Employer Group,North Carolina,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-704-540-2100,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Performance) 3-Tier ,Commercial,EPO,Employer Group,North Carolina,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-704-540-2100,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Performance) 4-Tier,Commercial,EPO,Employer Group,North Carolina,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-704-540-2100,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Total Savings 3-Tier,Commercial,EPO,Employer Group,North Carolina,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-704-540-2100,
,Cigna Healthcare,Individual and Family Plan -  Cigna Plus 5 Tier ,Individual and Family Plan,PPO,Individual,Tennessee,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-704-540-2100,
,Cigna Healthcare,Individual and Family Plan -  Cigna Plus 4 Tier ,Individual and Family Plan,PPO,Individual,Tennessee,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-704-540-2100,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Standard 3-Tier,Commercial,EPO,Employer Group,Tennessee,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-704-540-2100,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Standard 4-Tier,Commercial,EPO,Employer Group,Tennessee,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-704-540-2100,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Value 3-Tier,Commercial,EPO,Employer Group,Tennessee,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-704-540-2100,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Value 4-Tier,Commercial,EPO,Employer Group,Tennessee,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-866-873-8279,1-800-668-3813,1-866-873-8279,1-704-540-2100,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Performance 3-Tier,Commercial,EPO,Employer Group,Tennessee,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-423-763-6600,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Performance 4-Tier,Commercial,EPO,Employer Group,Tennessee,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-423-763-6600,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Advantage 3-Tier,Commercial,EPO,Employer Group,Tennessee,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-423-763-6600,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Advantage 4-Tier ,Commercial,EPO,Employer Group,Tennessee,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-423-763-6600,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Standard) 3-Tier,Commercial,EPO,Employer Group,Tennessee,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-423-763-6600,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Standard) 4-Tier,Commercial,EPO,Employer Group,Tennessee,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-423-763-6600,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Performance) 3-Tier ,Commercial,EPO,Employer Group,Tennessee,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-423-763-6600,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Performance) 4-Tier,Commercial,EPO,Employer Group,Tennessee,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-423-763-6600,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Total Savings 3-Tier,Commercial,EPO,Employer Group,Tennessee,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-423-763-6600,
,Cigna Healthcare,Individual and Family Plan -  Cigna Plus 5 Tier ,Individual and Family Plan,PPO,Individual,Texas,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-423-763-6600,
,Cigna Healthcare,Individual and Family Plan -  Cigna Plus 4 Tier ,Individual and Family Plan,PPO,Individual,Texas,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-423-763-6600,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Standard 3-Tier,Commercial,EPO,Employer Group,Texas,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-423-763-6600,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Standard 4-Tier,Commercial,EPO,Employer Group,Texas,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-423-763-6600,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Value 3-Tier,Commercial,EPO,Employer Group,Texas,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-866-244-8081,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Value 4-Tier,Commercial,EPO,Employer Group,Texas,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-866-244-8081,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Performance 3-Tier,Commercial,EPO,Employer Group,Texas,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-866-244-8081,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Performance 4-Tier,Commercial,EPO,Employer Group,Texas,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-866-244-8081,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Advantage 3-Tier,Commercial,EPO,Employer Group,Texas,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-866-244-8081,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Advantage 4-Tier ,Commercial,EPO,Employer Group,Texas,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-866-244-8081,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Standard) 3-Tier,Commercial,EPO,Employer Group,Texas,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-866-244-8081,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Standard) 4-Tier,Commercial,EPO,Employer Group,Texas,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-866-244-8081,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Performance) 3-Tier ,Commercial,EPO,Employer Group,Texas,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-866-244-8081,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Performance) 4-Tier,Commercial,EPO,Employer Group,Texas,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-866-244-8081,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Total Savings 3-Tier,Commercial,EPO,Employer Group,Texas,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-866-244-8081,
,Cigna Healthcare,Individual and Family Plan -  Cigna Premiere 5 Tier,Individual and Family Plan,PPO,Individual,Virginia,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-866-244-8081,
,Cigna Healthcare,Individual and Family Plan -  Cigna Essential 4 Tier ,Individual and Family Plan,PPO,Individual,Virginia,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-866-244-8081,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Standard 3-Tier,Commercial,EPO,Employer Group,Virginia,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-804-344-3030,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Standard 4-Tier,Commercial,EPO,Employer Group,Virginia,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-804-344-3030,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Value 3-Tier,Commercial,EPO,Employer Group,Virginia,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-804-344-3030,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Value 4-Tier,Commercial,EPO,Employer Group,Virginia,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-804-344-3030,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Performance 3-Tier,Commercial,EPO,Employer Group,Virginia,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-804-344-3030,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Performance 4-Tier,Commercial,EPO,Employer Group,Virginia,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-804-344-3030,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Advantage 3-Tier,Commercial,EPO,Employer Group,Virginia,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-804-344-3030,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Advantage 4-Tier ,Commercial,EPO,Employer Group,Virginia,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-804-344-3030,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Standard) 3-Tier,Commercial,EPO,Employer Group,Virginia,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-804-344-3030,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Standard) 4-Tier,Commercial,EPO,Employer Group,Virginia,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-804-344-3030,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Performance) 3-Tier ,Commercial,EPO,Employer Group,Virginia,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-804-344-3030,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Legacy (Performance) 4-Tier,Commercial,EPO,Employer Group,Virginia,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-804-344-3030,
,Cigna Healthcare,Employer Plans-Cigna Healthcare Total Savings 3-Tier,Commercial,EPO,Employer Group,Virginia,PO Box 182223,,Chattanooga,Tennessee,37422-7223,1-855-695-2717,1-800-668-3813,1-866-873-8279,1-804-344-3030,
,CenCal,Medicare-CenCal CareConnect HMO D-SNP,Medicare Advantage,HMO D-SNP,Dual,California,4050 Calle Real,,Santa Barbara,California,93110,1-805-692-1684,1-805-562-1676,1-805-692-1684,1-805-562-1083,
,CenCal,Medical-Contract drug list ,Commercial,HMO,Individual,California,4050 Calle Real,,Santa Barbara,California,93110,1-805-692-1684,1-805-562-1676,1-805-692-1684,1-805-562-1083,
,CenCal,Medical- Physician Administered Drug (PAD),Commercial,PAD,Individual,California,4050 Calle Real,,Santa Barbara,California,93110,1-805-692-1684,1-805-562-1676,1-805-692-1684,1-805-562-1083,
,Health Choice Oklahoma,Medicare-SilverScript Employer PDP-High Plan,Medicare Advantage Prescription Drug Plan,PDP,Employer  Group,Oklahoma,P.O. Box 30016,,Pittsburgh,Pennsylvania,15222-0330,1-405-949-5459,1-800-323-4314,1-800-294-5979,1-800-323-4314,
,Health Choice Oklahoma,Medicare-SilverScript Employer PDP-Low Plan,Medicare Advantage Prescription Drug Plan,PDP,Employer  Group,Oklahoma,P.O. Box 30016,,Pittsburgh,Pennsylvania,15222-0330,1-405-949-5459,1-800-323-4314,1-800-294-5979,1-800-323-4314,
,HealthTeam Advantage, Medicare-HealthTeam Advantage Plan I (PPO) H9808-004,Medicare Advantage,PPO,Individual,Carolina,5815 Samet Dr,Suite 107,High Point,New Carolina,27265,1-844‑873‑3163,1-888‑965‑1965,1-844‑873‑3163,1-844‑806‑8217,
,HealthTeam Advantage, Medicare-HealthTeam Advantage Plan II (PPO) H9808-005,Medicare Advantage,PPO,Individual,Carolina,5815 Samet Dr,Suite 107,High Point,New Carolina,27265,1-844‑873‑3163,1-888‑965‑1965,1-844‑873‑3163,1-844‑806‑8217,
