Payer_ID,Payer_Name,State_Name,Mailing_Address1,Mailing_Address2,Mailing_City,Mailing_State,Mailing_Zip,FAX,Main_Phone,BV_Phone,Claims_Phone,
,Kern Family Health Care,California,2900 Buck Owens Blvd,,Bakersfield,California,93308,1-661-664-5179,1-800-391-2000,1‑800‑391‑2000,1-800-391-2000,
,LEON Health,Florida,P.O. Box 668230,,Miami,Florida,33166,1-305-718-2860,1-844-969-5366,1‑844‑969‑5366,1-844-969-5366,
,Liberty Health Advantage,North Carolina,PO Box 3325,,Spring Hill,Florida,34611,1-877-760-3730,1-833-354-1498,1‑844‑854‑6884,1-844-854-6884,
,Lifewise (Regence Lifewise),Washington,PO Box 21552 ,,Eagan,Minnesota,55121-9159,1-888-260-9836,1-800-817-3056,1‑800‑817‑3056,1-800-592-6804,
,Louisiana Healthcare Connections,Louisiana,P.O. Box 84180,,Baton Rouge,Louisiana,70884,1-866-768-9374,1-866-595-8133,1‑866‑595‑8133,1-800-225-2573,
,MAIL HANDLERS BENEFIT PLAN       ,All states,PO Box 981106,,El Paso,Texas,79998-1106,1-866-474-4040,1-800-410-7778,1‑800‑410‑7778,1-800-694-9901,
,Martin's Point Health Care,Maine,PO Box 11410,,Portland,Maine,04104-7410,1-207-828-2402,1-207-828-2433,1‑866‑544‑7504,1-800-499-7875,
,Martin's Point Health Care,New Hampshire,PO Box 11410,,Portland,Maine,04104-7410,1-207-828-2402,1-207-828-2433,1‑866‑544‑7504,1-800-499-7875,
,Martin's Point Health Care,Vermont,PO Box 11410,,Portland,Maine,04104-7410,1-207-828-2402,1-207-828-2433,1‑866‑544‑7504,1-800-499-7875,
,Martin's Point Health Care,New York (Upstate),PO Box 11410,,Portland,Maine,04104-7410,1-207-828-2402,1-207-828-2433,1‑866‑544‑7504,1-800-499-7875,
,Martin's Point Health Care,Pennsylvania,PO Box 11410,,Portland,Maine,04104-7410,1-207-828-2402,1-207-828-2433,1‑866‑544‑7504,1-800-499-7875,
,Martin's Point Health Care,Ohio (Northeast and Central),PO Box 11410,,Portland,Maine,04104-7410,1-207-828-2402,1-207-828-2433,1‑866‑544‑7504,1-800-499-7875,
,Maryland Physicians Care,Maryland,P.O. Box 21099,,Eagan,Minnesota,55121,1-866-333-8024,1-800-953-8854,1‑800‑953‑8854,1-800-953-8854,
,Mass General Brigham,Massachusetts,PO Box #323,,Glen Burnie,Maryland,21060,1-855-540-3693,1-855-444-4647,1‑866‑414‑5533,1-855-444-4647,
,McLaren Health Plan,Michigan,P.O. Box 1511,,Flint,Michigan,48501-1511,1-888-221-1233,1-888-327-0671,1‑888‑327‑0671,1-888-327-0671,
,MedImpact,California,10181 Scripps Gateway Ct,,San Diego,California,92131,1-858-790-7100,1-858-621-5147,1‑800‑788‑2949,1-858-549-1569,
,MercyCare Health Plans,Illinois,P.O. Box 550,, Janesville,Wisconsin,53547-0550,1-608-758-7726,1-877-908-6027,1‑800‑947‑3529,1-877-908-6027,
,MercyCare Health Plans,Wisconsin,P.O. Box 550,, Janesville,Wisconsin,53547-0550,1-608-752-3751,1-800-895-2421,1‑800‑895‑2421,1-800-895-2421,
,Meridian Health Plan,Michigan,1333 Burr Ridge Parkway,Suite 500,Burr Ridge,Illinois,60527,1-269-781-4937,1-888-437-0606,1-888‑437‑0606,1-888-437-0606,
,Meridian Health Plan,Ohio,1333 Burr Ridge Parkway,Suite 500,Burr Ridge,Illinois,60527,1-330-797-1501,1-330-797-0070,1‑800‑686‑1516,1-330-797-0070,
,Meridian Health Plan,Illinois,1333 Burr Ridge Parkway,Suite 500,Burr Ridge,Illinois,60527,1-866-606-3700,1-866-606-3700,1‑855‑580‑1689,1-866-606-3700,
,Moda Health,Alaska,P.O. Box 40384,,Portland,Oregon,97240-0384,1-844-235-8014,1-844-274-9117,1-844‑274‑9117,1-888-873-1395,
,Moda Health,Idaho,P.O. Box 40384,,Portland,Oregon,97240-0384,1-844-235-8014,1-844-931-1775,1-844‑931‑1775,1-844-931-1775,
,Moda Health,Oregon,P.O. Box 40384,,Portland,Oregon,97240-0384,1-844-235-8013,1-888-393-2940,1-888‑393‑2940,1-888-217-2363,
,Moda Health,Texas,P.O. Box 40384,,Portland,Oregon,97240-0384,1-844-235-8014,1-844-827-6571,1-844‑827‑6571,1-844-361-1610,
,Mutual of Omaha,All States,3300 Mutual of Omaha Plaza,,Omaha,Nebraska ,68175,1-877-832-5749,1-800-775-6000, 1‑800‑775‑6000,1-888-493-6902,
,My Choice Wisconsin ,Wisconsin,P.O. Box 211595,,Eagan,Minnesota,55121,1-608-245-3448,1-800-963-0035,1‑800‑964‑2777,1-414-755-3619,
,Nebraska Total Care,Nebraska,PO Box 5060,,Farmington,Missouri,63640-5060,1-844-305-8372,1-844-385-2192,1‑888‑457‑8602,1-844-385-2192,
,Neighborhood Health Plan,Rhode Island,P.O. Box 28259,,Providence,Rhode Island,02908-3700,1-401-459-6021,1-401-459-6000,1‑844‑812‑6896,1-800-963-1001,
,Network Health,Wisconsin,PO Box 568 ,,Menasha,Wisconsin,54952,1-800-826-0940,1-920-720-1909,1-800‑826‑0940,1-800-826-0940,
,New Hampshire Healthy Families,New Hampshire,PO BOX 4060,,Farmington,Missouri,63640,1-877-502-7255,1-866-769-3085,1‑866‑769‑3085,1-866-769-3085,
,New Hampshire Medicaid        ,New Hampshire,129 Pleasant Street,,Concord,New Hampshire,03301,1-603-271-4365,1-800-852-3345,1‑844‑275‑3447,1-866-769-3085,
,New Hanover Health advantage,North Carolina,3151 S. 17th Street,,Wilmington,North Carolina,28412,1-217-902-9785,1-888-384-4842, 1‑855‑291‑9336,1-888-384-4842,
,OhioHealthy Plans,Ohio,P.O. Box 4278,,Clinton,Iowa,52733-4278,1-833-865-1193,1-800-455-4460,1‑800‑750‑0750,1-800-455-4460,
,Optimum Healthcare Florida,Florida,P. O. Box 151258,,Tampa,Florida,33684,1-813-506-6150,1-866-245-5360,1‑866‑245‑5360,1-866-245-5360,
,‍Parkland Community Health Plan,Texas,P.O. Box 560327,,Dallas,Texas,75356,1-844-303-1382,1-888-672-2277,1‑888‑672‑2277,1-888-672-2277,
,Partners Health Plan New York,New York,2500 Halsey Street,,Bronx,New York,10461,1-855-769-2509,1-855-747-5483,1‑855‑747‑5483,1-855-747-5483,
,PEHP,Utah,560 E 200 S,,Salt Lake City,Utah,84102-2004,1-801-328-7400,1-801-366-7555,1‑800‑765‑7347,1-801-366-7555,
,Pennsylvania Health & Wellness,Pennsylvania,P. O. Box 5070,,Farmington,Missouri,63640,1-844-883-4140,1-844-626-6813,1‑844‑626‑6813,1-844-349-8916,
,Peoples Health,Louisiana,P.O. Box 981645,,El Paso,Texas,79998-1645 ,1-504-849-6958,1-800-631-8443,1‑800‑222‑8600,1-866-553-5705 ,
,Physicians Health Plan Northern IN      ,Indiana,1700 Magnavox Way,201,Fort Wayne,Indiana,46804,1-260-432-0493,1-800-982-6257,1‑800‑982‑6257,1-800-982-6257,
,Physicians Health Plan Northern IN      ,Ohio,1700 Magnavox Way,201,Fort Wayne,Indiana,46804,1-260-432-0493,1-800-982-6257,1‑800‑982‑6257,1-800-982-6257,
,Premera Blue Cross,Alaska,PO Box 91059,,Seattle,Washington,98111-9159,1-800-866-4198,1-800-722-1471,1‑800‑562‑1011,1-800-562-1011,
,Premera Blue Cross,Washington,PO Box 91059,,Seattle,Washington,98111-9159,1-425-918-4937,1-800-722-1471,1-877‑342‑5258,1-877-342-5258,
,Presbyterian Healthcare,New Mexico,PO Box 27489,,Albuquerque,New Mexico,87125,1-505-923-6111,1-800-356-2219,1‑800‑356‑2219,1-888-923-5757,
,Prominence Medicare Advantage,Nevada,1510 Meadow Wood Lane,,Reno,Nevada,89502,1-844-540-9595,1-866-747-8855,1‑855‑969‑5882,1-844-540-9595,
,Prominence Medicare Advantage,Florida,1155 S Congress Avenue,,West Palm Beach,Florida,33406,1-844-540-9595,1-866-747-8855,1‑855‑969‑5882,1-844-540-9595,
,Prominence Medicare Advantage,Texas,6900 I-40 West,Suite 308,Amarillo,Texas,79106,1-844-540-9595,1-866-747-8855,1‑855‑969‑5882,1-844-540-9595,
,Providence Health Plan,Oregon,P.O. Box 4327,,Portland,Oregon,97208-4327,1-888-233-4103,1-800-878-4445,1-800‑878‑4445,1-800-793-9338,
,Providence Health Plan,Washington,P.O. Box 4327,,Portland,Oregon,97208-4327,1-888-233-4103,1-800-878-4445,1-800‑878‑4445,1-800-793-9338,
,QualChoice Health Arkansas,Arkansas,1001 Technology Drive,Suite 401,Little Rock,Arkansas,72223,1-501-228-0135,1-800-235-7111, 1‑800‑235‑7111,1-800-235-7111,
,Samaritan Health Plans,Oregon,PO Box 1510,,Corvallis,Oregon,97339,1-541-768-9765,1-866-768-7250,1‑800‑832‑4584,1-541-258-2131,
,San Francisco Health Plan,California,P.O. Box 194247,,San Francisco,California,94119-4247,1-541-768-9765,1-866-768-7250,1‑800‑288‑5555,1-541-258-2131,
,Santa Clara Family Health Plan      ,California,PO Box 18880,,San Jose,California,95158,1-408-874-1957,1-408-376-2000,1‑800‑260‑2055,1-408-874-1788,
,SCAN Health Plan,Arizona,P.O. Box 21543,,Eagan,Minnesota,55121,1-480-820-5109,1-855-901-7226,1‑855‑650‑7226,1-800-559-3500,
,SCAN Health Plan,California,P.O. Box 21543,,Eagan,Minnesota,55121,1-866-930-2290,1-800-559-3500,1‑800‑559‑3500,1-877-778-7226,
,SCAN Health Plan,Nevada,P.O. Box 21543,,Eagan,Minnesota,55121,1-844-424-8886,1-844-424-8886,1‑855‑827‑7226,1-844-424-8886,
,SCAN Health Plan,New Mexico,P.O. Box 21543,,Eagan,Minnesota,55121,1-844-424-8886,1-800-559-3500,1‑855‑826‑7226,1-877-778-7226,
,SCAN Health Plan,Texas,P.O. Box 21543,,Eagan,Minnesota,55121,1-844-424-8886,1-800-559-3500,1‑855‑844‑7226,1-832-320-7220,
,Scripps Health,California,P.O. Box 2529,,La Jolla,California,92038,1-858-260-5879,1-844-337-3700,1‑844‑337‑3700,1-888-680-2273,
,Security Health Plan,Wisconsin,12470 Telecom Drive,Suite 301,Temple Terrace,Florida,33637,1-715-221-9555,1-844-813-7286,1‑800‑472‑2363,1-844-813-7286,
,Sentara Health Plans,Virginia,PO Box 8203,,Kingston,New York,12402-8203,1-888-576-9675,1-877-552-7401,1‑877‑552‑7401,1-800-648-8420,
,Sharp HealthCare,California,8520 Tech Way,Suite 200,San Diego,California,92123,1-858-303-9049,1-800-827-4277,1‑800‑359‑2002,1-858-499-8300,
,Sierra Health and Life,Nevada,P.O. Box 15645,,Las Vegas,Nevada,89114-5645,1-702-242-7853,1-800-745-7065,1‑800‑888‑2264,1-800-888-2264,
,SilverSummit Healthplan Nevada,Nevada,PO Box 5090 ,,Farmington,Missouri,63640- 5090 ,1-855-252-0568,1-844-366-2880,1‑844‑366‑2880,1-844-366-2880,
,SOUTH COUNTRY HEALTH ALLIANCE,Minnesota,2300 Park Dr,,Owatonna,Minnesota ,55060,1-507-431-6328,1-866-722-7770,1‑866‑567‑7242,1-888-633-4055,
,SummaCare,Ohio,PO Box 3620,,Akron,Ohio,44309-3620,1-330-996-8490,1-800-996-6250,1‑800‑996‑6250,1-800-996-8401,
,Sunflower Health Plan Kansas,Kansas,8325 Lenexa Dr,Ste. 410,Lenexa,Kansas,66214,1-888-453-4755,1-877-644-4623,1‑877‑644‑4623,1-844-518-9505,
,Superior HealthPlan Texas,Texas,P.O. Box 3003,,Farmington,Missouri,63640-3803,1-866-702-4626,1-800-783-5386,1‑800‑783‑5386,1-877-391-5921,
,Sutter Health,California,P.O. Box 160307,,Sacramento,California,95816,1-916-736-5499,1-855-315-5800,1‑855‑315‑5800,1-855-315-5800,
,Texas Children's Health Plan,Texas,PO Box 300286,,Houston,Texas,7230-0286,1-832-825-8796,1-866-959-2555,1‑866‑959‑6555,1-877-213-5508,
,The Health Plan,Ohio,1110 Main Street,,Wheeling,West Virginia,26003,1-740-699-6163,1-800-624-6961,1‑888‑847‑7902, 1-877-847-7901 ,
,The Health Plan,West Virginia,1110 Main Street,,Wheeling,West Virginia,26003,1-740-699-6163,1-800-624-6961,1‑888‑613‑8385, 1-877-847-7901 ,
,Tribute Health Plan,Arkansas,PO Box 3630,,Little Rock,Arkansas,72202,1-866-705-3652,1-877-372-1033,1‑877‑372‑1033,1-866-225-8501,
,Tricare,Virginia,P.O. Box 52132,,Phoenix,Arizona,85082,1-877-489-0007,1-800-444-5445,1‑800‑444‑5445,1-800-444-5445,
,Tricare,Virginia,P.O. Box 52132,,Phoenix,Arizona,85082,1-877-989-0070,1-844-866-9378,1-888‑874‑9378,1-844-866-9378,
,Triple-S Advantage Puerto Rico,Puerto Rico,PO Box 11320,,San Juan,Puerto Rico,00922,1-787-620-0931,1-888-620-1919, 1‑888‑620‑1919,1-888-620-1919,
,UCare,Minnesota,500 Stinson Boulevard NE ,,Minneapolis,Minnesota,55413,1-612-884-2186,1-866-457-7144,1‑877‑903‑0070,1-877-440-9946,
,UCare,Wisconsin,500 Stinson Boulevard NE ,,Minneapolis,Minnesota,55413,1-608-264-6237,1-800-236-8517,1‑877‑903‑0070,1-800-236-8517,
,Ultimate Health Plans,Florida,PO Box 3340,,Spring Hill,Florida,34611,1-800-313-2798,1-888-657-4170,1‑888‑657‑4170,1-800-311-7517 ,
,U-M Health / Sparrow Health,Michigan,PO Box 313,,Glen Burnie,Maryland,21060-0313,1-734-936-8571,1-734-936-4000,1-517‑364‑8500,1-517-364-8432,
,Univera,New York,P.O. Box 211256​,,Eagan,Minnesota,55121,1-877-203-9401,1-716-847-1480,1‑800‑499‑1275,1-800-499-1275,
,University Health Alliance,Hawaii,700 Bishop Street,3rd Floor,Honolulu,Hawaii ,96813,1-866-572-4393,1-808-532-4000,1‑800‑458‑4600,1-800-458-4600,
,University of California,California,P.O. Box 24570,,Oaklana,California,94623-1570,1-310-794-0835,1-310-794-0830,1-844‑437‑0486,1-866-433-4035,
,University of Utah Health Plans,Utah,PO Box 45180,,"
Salt Lake City",Utah, 84145-0180,1-801-281-6121,1-801-213-4111,1-833‑981‑0212,1-801-213-4111,
,US HEALTH Group,Texas,300 Burnett Street,Suite 200,Fort Worth,Texas, 76102-2734,1-817-878-3430,1-866-780-8744,1‑866‑780‑8744,1-866-780-8744,
,Viva Health,Alabama,417 20th Street North,Suite 1100,Birmingham,Alabama,35203,1-205-558-7414,1-800-294-7780,1‑800‑294‑7780,1-205-558-7474,
,Wellpoint,Arizona,PO Box 105187,,Atlanta,Georgia,30348-5187,1-800-964-3627,1-833-731-2154,1‑888‑816‑2790,1-866-805-4589,
,Wellpoint,Iowa,PO Box 105187,,Atlanta,Georgia,30348-5187,1-800-964-3627,1-833-731-2154,1-833‑731‑2140,1-866-805-4589,
,Wellpoint,New Jersey,PO Box 105187,,Atlanta,Georgia,30348-5187,1-800-964-3627,1-833-731-2154,1-833‑731‑2147,1-866-805-4589,
,Wellpoint,Tennessee,PO Box 105187,,Atlanta,Georgia,30348-5187,1-800-964-3627,1-833-731-2154,1-833‑731‑2153,1-866-805-4589,
,Wellpoint,Texas,PO Box 105187,,Atlanta,Georgia,30348-5187,1-800-964-3627,1-833-731-2154,1-833‑731‑2160,1-866-805-4589,
,Wellpoint,Washington,PO Box 105187,,Atlanta,Georgia,30348-5187,1-800-964-3627,1-833-731-2154,1-833‑731‑2167,1-866-805-4589,
,Wellpoint,Districts of Columbia,PO Box 105187,,Atlanta,Georgia,30348-5187,1-800-964-3627,1-833-731-2154,1-833‑359‑1384,1-866-805-4589,
,Wellpoint,West Virginia,PO Box 105187,,Atlanta,Georgia,30348-5187,1-800-964-3627,1-833-731-2154,1-800‑782‑0095,1-866-805-4589,
,Wellpoint,Florida,PO Box 105187,,Atlanta,Georgia,30348-5187,1-800-964-3627,1-833-731-2154,1‑833‑476‑1459,1-866-805-4589,
,Wellpoint,Maryland,PO Box 105187,,Atlanta,Georgia,30348-5187,1-800-964-3627,1-833-731-2154,1-833‑707‑0867,1-866-805-4589,
,‍Wellmark,South Dakota,P.O. Box 5023,,Sioux Falls,South Dakota,57117-5023,1-515-376-9099,1-605-373-7200,1‑800‑846‑9183,1-800-774-0384,
,Wellmark,Iowa,P.O. Box 9232,,Des Moines,Iowa,50306-9232,1-515-376-9055,1-800-637-4753,1‑800‑524‑9242,1-800-592-9308,
,WPS health plan,Wisconsin,P.O. Box 21341,,Eagan,Minnesota,55121,1-608-327-6332,1-800-722-7554,1‑800‑765‑4977,1-800-722-7554,
,Zing Health,Illinois  ,P.O. Box 240599,,Apple Valley,Minnesota,55124,1‑866‑946‑4458  ,1‑866‑946‑4458  ,1‑866‑946‑4458,1‑844‑217‑1199  ,
,Zing Health,Indiana  ,P.O. Box 240599,,Apple Valley,Minnesota,55124,1‑866‑946‑4458  ,1‑866‑946‑4458  ,1‑866‑946‑4458,1‑844‑217‑1199  ,
,Zing Health,Michigan  ,P.O. Box 240599,,Apple Valley,Minnesota,55124,1‑866‑946‑4458  ,1‑866‑946‑4458  ,1‑866‑946‑4458,1‑844‑217‑1199  ,
,Zing Health,Mississippi  ,P.O. Box 240599,,Apple Valley,Minnesota,55124,1‑866‑946‑4458  ,1‑866‑946‑4458  ,1‑866‑946‑4458,1‑844‑217‑1199  ,
,Zing Health,Ohio  ,P.O. Box 240599,,Apple Valley,Minnesota,55124,1‑866‑946‑4458  ,1‑866‑946‑4458  ,1‑866‑946‑4458,1‑844‑217‑1199  ,
,Zing Health,Tennessee  ,P.O. Box 240599,,Apple Valley,Minnesota,55124,1‑866‑946‑4458  ,1‑866‑946‑4458  ,1‑866‑946‑4458,1‑844‑217‑1199  ,
,Aetna Better Health (Medicaid),Illinois,PO Box 818031,MC F661,Cleveland,Ohio,44181-8031,1-855-254-1791,1-866-329-4701,1‑866‑329‑4701,1-866-329-4701,
,Aetna Better Health (Medicaid),Maryland,10490 Little Patuxent Parkway,Suite 600,Columbia,Maryland,21044,1-844-348-0621,1-866-827-2710,1‑866‑827‑2710,1-866-827-2710,
,Aetna Better Health (Medicaid),Michigan,2 Town Square #275,,Southfield,Michigan,48076,1-844-300-7473,1-866-316-3784,1‑866‑316‑3784,1-866-316-3784,
,Aetna Better Health (Medicaid),New Jersey,PO Box 818003,,Cleveland,Ohio,44181-8003,1-844-679-6853,1-855-232-3596,1‑855‑232‑3596,1-855-232-3596,
,Aetna Better Health (Medicaid),Oklahoma,777 NW 63rd Street,Suite 100,Oklahoma City,Oklahoma,73116,1-833-805-3310,1-844-365-4385,1‑844‑365‑4385,1-844-365-4385,
,Aetna Better Health (Medicaid),Pennsylvania,PO Box 818047,,Cleveland,Ohio,44181-8047,1-860-754-5435,1-866-638-1232,1‑800‑822‑2447,1-866-638-1232,
,Aetna Better Health (Medicaid),Virginia,PO Box 818044,,Cleveland,Ohio,44181-8044,1-866-207-8901,1-800-279-1878,1‑800‑279‑1878,1-800-279-1878,
,Aetna Better Health (Medicaid),Ohio,P.O. Box 818051,,Cleveland,Ohio,44181-8051,1-833-462-0639,1-855-364-0974,1‑855‑364‑0974,1-855-364-0974,
,Banner Aetna,Arizona,P.O. Box 38549,,Phoenix,Arizona,85069-7169,1-480-977-6116,1-844-365-7374,1‑800‑381‑6789,1-888-632-3862,
,CommunityCare Plan,Florida,PO Box 841309,,Pembroke Pines,Florida,33084,1-844-870-0159,1-866-899-4828,1‑866‑899‑4828,1-866-899-4828,
,Health Partners Plans,Pennsylvania,P.O. Box 21222,,Tampa,Florida,33622,1‑866‑240‑3712,1‑800‑553‑0784,1‑800‑553‑0784,1‑800‑553‑0784,
,VNS Health,New York,P.O. Box 4498,,Scranton,Pennsylvania,18505, 1-866-791-2214,1-866-783-0222,1‑866‑783‑1444, 1-866-783-0222,
,Western Health Advantage,California,2349 Gateway Oaks Drive,Suite 100,Sacramento,California,95833,1-888‑563‑2250,1-916‑568‑0126,1-888‑563‑2250,1-888‑563‑2250,
,Secur Health Plan,Florida,P.O. Box 3600 ,,Spring Hill,Florida,34611,1-813-357-5352,1-833-767-3287,1‑833‑767‑3287,1-866-270-3877,
,Health Advantage BCBS,Arkansas,Post Office Box 8069    ,,Little Rock,Arkansas,72203,1-501-378-3366,1-800‑843‑1329,1-800‑843‑1329,1-800‑843‑1329,
,Octave Blue cross blue shield,Arkansas,P.O. Box 8069,,Little Rock,Arkansas,72203-8069,1-501-378-3366,1-800‑800‑4298,1-800‑800‑4298,1-800‑800‑4298,
,Skai BCBS,Arkansas,P.O. Box 50,,Little Rock,Arkansas,72203,1-501-378-3366,1-844‑465‑5227,1-844‑465‑5227,1-844‑465‑5227,
,Astiva Health,California,765 The City Drive South,#200,Orange,California,92868,1‑949‑522‑8553,1‑866‑688‑9021,1‑866‑688‑9021,1-949‑989‑4611,
,Braven Health, New Jersey ,PO Box 820,,Newark, New Jersey ,07105-0820,1‑877‑249‑9054,1‑833‑713‑1313,1‑833‑272‑8360,1‑888‑444‑0501,
,Wellfleet,California,PO Box 15369,,Springfield,Massachusetts,01115-5369,1-413-733‑4612,1-413-733‑4540,1-877‑657‑5030,1-413-733‑4540,
,Wellfleet,Colorado,PO Box 15369,,Springfield,Massachusetts,01115-5369,1-413-733‑4612,1-800-633‑7867,1-877‑657‑5030,1-800-633‑7867,
,Wellfleet,Connecticut,PO Box 15369,,Springfield,Massachusetts,01115-5369,1-413-733‑4612,1-413-733‑4540,1-877‑657‑5030,1-413-733‑4540,
,Wellfleet,Louisiana,PO Box 15369,,Springfield,Massachusetts,01115-5369,1-413- 733‑4612,1-413 -733‑4540,1-877‑657‑5030,1-413 -733‑4540,
,Wellfleet,Massachusetts,PO Box 15369,,Springfield,Massachusetts,01115-5369,1-413- 733‑4612,1-413- 733‑4540,1-877‑657‑5030,1-877- 657‑5030,
,Wellfleet,New York,PO Box 15369,,Springfield,Massachusetts,01115-5369,1-413- 733‑4612,1-413- 733‑4540,1-877‑657‑5030,1-877- 657‑5030,
,Wellfleet,Texas,PO Box 15369,,Springfield,Massachusetts,01115-5369,1-413- 733‑4612,1-413- 733‑4540,1-877‑657‑5030,1-877- 657‑5030,
,Louisiana Blue,Louisiana,P.O. Box 98024,,Baton Rouge,Louisiana,70898-9029,1-225-297-2727,1-800-495-2583,1‑800‑495‑2583,1-800-495-2583,
,Magnolia health,Mississippi,PO BOX 3090 ,,Farmington,Missouri,63640-3800,1‑877‑650‑6943,1‑866‑912‑6285,1‑866‑912‑6285,1‑877‑236‑0751,
,Wellcare of kentucky,Kentucky,13551 Triton Park Blvd.,Suite 1800,Louisville,Kentucky,40223,1-877‑544‑2007,1‑877‑389‑9457,1‑877‑389‑9457,1‑877‑389‑9457,
,Home state health,Missouri,PO  Box  4050 ,,Farmington,Missouri,63640-3829 ,1‑866‑390‑4429,1‑855‑694‑4663,1‑855‑694‑4663,1‑855‑694‑4663,
,mhs indiana,Indiana,PO Box 3002,,Farmington,Missouri, 63640-3802 ,1‑866‑912‑4245,1‑877‑647‑4848,1‑877‑647‑4848,1‑877‑647‑4848,
,Sunshine health,Florida,PO Box 459089,,Fort Lauderdale,Florida,33345-9089,1‑866‑796‑0526,1‑866‑796‑0530,1‑866‑796‑0530,1‑866‑796‑0530,
,Align powered by Sanford Health Plan,Iowa,PO Box 91110,,Sioux Falls,South Dakota,57109-1110,1-715- 221‑6616,1‑888‑278‑6485,1-888‑278‑6485,1‑888‑278‑6485,
,Align powered by Sanford Health Plan,Minnesota,PO Box 91110,,Sioux Falls,South Dakota,57109-1110,1-715- 221‑6616,1‑877‑509‑4979,1-888‑278‑6485,1‑877‑509‑4979,
,Align powered by Sanford Health Plan,North Dakota,PO Box 91110,,Sioux Falls,South Dakota,57109-1110,1-715‑221‑6616,1‑877‑509‑4979,1-888‑278‑6485,1‑877‑509‑4979,
,Align powered by Sanford Health Plan,South Dakota,PO Box 91110,,Sioux Falls,South Dakota,57109-1110,1-715‑221‑6616,1‑877‑509‑4979,1-888‑278‑6485,1‑877‑509‑4979,
,Ohana Health Plan (WellCare of Hawaii),Hawaii,P.O. Box 31370,,Tampa, Florida,33631,1-888-881-8225 ,1‑866‑319‑3554,1‑888‑846‑4262,1‑866‑319‑3554,
,Simpara Advantage Alabama's Healthplan,Alabama,PO BOX 23607,,Tampa,Florida,33623-3607,1-205‑994‑7028,1‑844‑637‑4770,1‑844‑637‑4770,1‑844‑637‑4770,
,VillageCareMAX,New York,PO Box 3238 ,,Scranton,Pennsylvania,18505,1‑212‑337‑5711,1‑800‑469‑6292,1‑800‑469‑6292,1‑855‑769‑250,
,American Postal Workers Union (APWU),All States,PO Box 8660,,Elkridge,Maryland,21075,1-410‑424‑1564,1-410‑424‑2852,1‑800‑222‑2798,1‑800‑222‑2798,
,TRULI FOR HEALTH,Florida,P.O. Box 45014 ,,Jacksonville,Florida,32232,1‑877‑219‑9448,1‑855‑308‑7854,1‑855‑308‑7854,1‑833‑238‑8144,
,Evry Health,Texas,PO Box 571208,,Dallas,Texas,75357,1-325-603‑0541,1‑855‑579‑3879,1‑855‑579‑3879,1‑855‑579‑3879,
,MedStar Family Choice,Districts of Columbia,PO Box 211702,,Egan,Minnesota,55121,1-202‑243‑6258,1-888‑404‑3549,1-888-404-3549,1-800‑261‑3371,
,MedStar Family Choice,Maryland,PO Box 211702,,Egan,Minnesota,55121,1-202‑243‑6258,1-888‑404‑3549,1-888-404-3549,1-800‑261‑3371,
,American Health Advantage of Florida,Florida,PO Box 31039,,Tampa,Florida, 33631-3039,1‑855‑417‑9171,1‑855‑521‑0626,1-855-521-0626,1‑855‑521‑0626,
,American Health Advantage of Florida,Georgia,PO Box 31039,,Tampa,Florida, 33631-3039,1-877‑319‑4345,1‑844‑917‑0645,1-844-917-0645,1‑844‑917‑0645,
,American Health Advantage of Florida,Idaho,PO Box 31039,,Tampa,Florida, 33631-3039,1‑855‑417‑9171,1‑855‑521‑0627,1-855-521-0627,1‑855‑521‑0627,
,American Health Advantage of Florida,Indiana,PO Box 31039,,Tampa,Florida, 33631-3039,1-866‑381‑1494,1‑844‑657‑0447,1-844-657-0447,1‑844‑657‑0447,
,American Health Advantage of Florida,Iowa,PO Box 31039,,Tampa,Florida, 33631-3039,1-855‑507‑1900,1‑866‑327‑0523,1-866-327-0523,1‑866‑327‑0523,
,American Health Advantage of Florida,Louisiana,PO Box 31039,,Tampa,Florida, 33631-3039,1-866‑266‑6010,1-866‑730‑1560,1-866-266-6010,1-866‑730‑1560,
,American Health Advantage of Florida,Mississippi,PO Box 31039,,Tampa,Florida, 33631-3039,1‑844‑917‑0641,1‑844‑917‑0642,1-844-917-0642,1‑844‑917‑0642,
,American Health Advantage of Florida,Missouri,PO Box 31039,,Tampa,Florida, 33631-3039,1‑866‑381‑0792,1‑844‑228‑7934,1-844-228-7934,1‑844‑228‑7934,
,American Health Advantage of Florida,Oklahoma,PO Box 31039,,Tampa,Florida, 33631-3039,1-866‑372‑1517,1‑866‑583‑4649,1-866-583-4649,1‑866‑583‑4649,
,American Health Advantage of Florida,Pennsylvania,PO Box 31039,,Tampa,Florida, 33631-3039,1‑855‑417‑9171,1‑855‑239‑1022,1-855-239-1022,1‑855‑239‑1022,
,American Health Advantage of Florida,Tennessee,PO Box 31039,,Tampa,Florida, 33631-3039,1‑844‑321‑1763,1‑844‑869‑0884,1-844-321-1763,1‑844‑869‑0884,
,American Health Advantage of Florida,Texas,PO Box 31039,,Tampa,Florida, 33631-3039,1-866‑439‑0073,1‑855‑521‑0628,1-855-521-0628,1‑855‑521‑0628,
,American Health Advantage of Florida,Utah,PO Box 31039,,Tampa,Florida, 33631-3039,1‑855‑417‑9171,1‑855‑521‑0627,1-855-521-0627,1‑855‑521‑0627,
